Time,X,Y,Z,Acceleration_Magnitude,Intensity,Jerkiness,Kinetic_Energy,Fluidity
85.68,-1.795651316642761,-11.07797145843506,4.139574527740479,196.35708304719176,0.11528095643087016,0.03663913888650568,0.023514140629811664,0.6417765657959532
85.69,-0.4285621047019958,-12.54322242736816,6.040570735931396,154.92447316714092,0.11749780495375385,0.03576466642977333,0.030950563345229953,0.8653949982540818
85.7,0.6919242739677429,-13.07473564147949,8.671798706054688,12.498670838544816,0.10780872365973929,0.04138476570546527,0.034554422330709135,0.8349551299564502
85.71,0.4477157294750214,-13.9653787612915,7.297526836395264,118.62063194224193,0.10686531187130409,0.04470574485096075,0.03154683091492764,0.7056549693528608
85.72,-1.484405040740967,-11.22162342071533,3.77565598487854,222.72135643345285,0.11236048685906964,0.04299709513647822,0.024059255947060182,0.5595553832031399
85.73,-1.103726983070374,-9.409213066101074,2.542642116546631,214.32222368223853,0.11639258463947874,0.04484332512703523,0.01652622496232792,0.36853255227845527
85.74,0.9289502501487732,-8.248024940490723,1.187524080276489,42.40496230846097,0.10881517277515539,0.051573412545533256,0.013277946304200152,0.2574572002993875
85.75,0.09816227108240128,-10.30703830718994,-0.4477157294750214,79.43422560243143,0.10442827553515513,0.05247134741738837,0.014085898552607735,0.2684493413173092
85.76,-0.9002198576927185,-10.88404083251953,2.219424962997437,66.71133183664493,0.10047791470166226,0.0528850006031723,0.01621131727154013,0.3065390410541237
85.77,-1.165976285934448,-11.47780323028564,4.953603267669678,64.63172731238039,0.09585060837699036,0.05324049212384623,0.0163931977829228,0.3079084589279291
85.78,-0.3088520169258118,-10.03170490264893,2.738966703414917,111.1270394705391,0.09525715100915812,0.052517178503496374,0.013801130154187059,0.26279268321517985
85.79,-1.810016512870789,-8.564059257507324,-0.5147533416748047,152.7939536445137,0.09767204029595103,0.053349010927995884,0.009892986365007364,0.18543898551701885
85.8,-1.841141104698181,-6.933608055114746,0.4118026793003082,122.89538256904378,0.09787651389951356,0.05406887216903073,0.0071057566676187515,0.13142047323109068
85.81,-0.05267243832349777,-6.064512729644775,2.343923568725586,97.67434997076985,0.09701472066017486,0.05393940982057874,0.00641519260565606,0.11893331289531953
85.82,2.636016130447388,-6.153098583221436,3.409343242645264,37.3307843411664,0.09113508501196102,0.0530542711685034,0.006430956732274673,0.12121468621765877
85.83,1.007958889007568,-6.485892295837402,1.218648672103882,50.63131412728985,0.08709012803672964,0.050733139435131615,0.005837255343819098,0.11505803718722284
85.84,-1.321599364280701,-5.712565422058105,1.09654438495636,95.33412728596404,0.0862686165447195,0.04896497640196185,0.004905666213812326,0.10018724962699306
